STA,Lat,Long
27765,-6.206831866,106.5386057
27770,-6.206823983,106.5385612
27775,-6.2068161,106.5385167
27780,-6.206808218,106.5384722
27785,-6.206800335,106.5384277
27790,-6.206792452,106.5383832
27795,-6.206784569,106.5383387
27800,-6.206776686,106.5382943
27805,-6.206768776,106.5382498
27810,-6.206760857,106.5382053
27815,-6.206752947,106.5381608
27820,-6.206745028,106.5381163
27825,-6.206737118,106.5380718
27830,-6.206729262,106.5380273
27835,-6.206721406,106.5379828
27840,-6.206713524,106.5379384
27845,-6.206705614,106.5378939
27850,-6.206697694,106.5378494
27855,-6.206689784,106.5378049
27860,-6.206681874,106.5377604
27865,-6.206673964,106.5377159
27870,-6.206666054,106.5376715
27875,-6.206658144,106.537627
27880,-6.206650234,106.5375825
27885,-6.206642324,106.537538
27890,-6.206634423,106.5374935
27895,-6.206626513,106.537449
27900,-6.206618612,106.5374046
27905,-6.20661072,106.5373601
27910,-6.206602828,106.5373156
27915,-6.206594927,106.5372711
27920,-6.206587017,106.5372266
27925,-6.206579116,106.5371821
27930,-6.206571205,106.5371376
27935,-6.206563304,106.5370932
27940,-6.206555403,106.5370487
27945,-6.20654752,106.5370042
27950,-6.206539637,106.5369597
27955,-6.206531791,106.5369152
27960,-6.206523944,106.5368707
27965,-6.206516097,106.5368262
27970,-6.206508259,106.5367817
27975,-6.206500412,106.5367372
27980,-6.206492556,106.5366927
27985,-6.20648471,106.5366482
27990,-6.206476872,106.5366037
27995,-6.206469052,106.5365592
28000,-6.206461223,106.5365147
28005,-6.206453368,106.5364702
28010,-6.206445512,106.5364257
28015,-6.206437629,106.5363813
28020,-6.206429718,106.5363368
28025,-6.206421808,106.5362923
28030,-6.206413916,106.5362478
28035,-6.206406033,106.5362033
28040,-6.206398168,106.5361588
28045,-6.206390321,106.5361143
28050,-6.206382483,106.5360698
28055,-6.206374718,106.5360253
28060,-6.206366952,106.5359808
28065,-6.20635916,106.5359363
28070,-6.20635134,106.5358918
28075,-6.20634352,106.5358473
28080,-6.206335592,106.5358028
28085,-6.206327664,106.5357583
28090,-6.20631979,106.5357139
28095,-6.206311961,106.5356694
28100,-6.206304141,106.5356249
28105,-6.206296321,106.5355804
28110,-6.206288501,106.5355359
28115,-6.206280654,106.5354914
28120,-6.20627278,106.5354469
28125,-6.206264915,106.5354024
28130,-6.206257023,106.5353579
28135,-6.20624914,106.5353134
28140,-6.206241257,106.5352689
28145,-6.206233392,106.5352244
28150,-6.206225518,106.5351799
28155,-6.206217653,106.5351354
28160,-6.206209779,106.5350909
28165,-6.206201895,106.5350465
28170,-6.206193994,106.535002
28175,-6.206186102,106.5349575
28180,-6.206178237,106.534913
28185,-6.206170381,106.5348685
28190,-6.206162534,106.534824
28195,-6.206154705,106.5347795
28200,-6.206146885,106.534735
28205,-6.206139074,106.5346905
28210,-6.206131263,106.534646
28215,-6.206123561,106.5346015
28220,-6.206115967,106.5345569
28225,-6.206108374,106.5345124
28230,-6.20610088,106.5344678
28235,-6.206093385,106.5344233
28240,-6.206085946,106.5343787
28245,-6.20607856,106.5343342
28250,-6.206071174,106.5342896
28255,-6.206063897,106.534245
28260,-6.206056629,106.5342004
28265,-6.206049443,106.5341558
28270,-6.206042347,106.5341112
28275,-6.206035241,106.5340665
28280,-6.2060282,106.5340219
28285,-6.206021158,106.5339773
28290,-6.206014206,106.5339326
28295,-6.206007336,106.533888
28300,-6.206000475,106.5338433
28305,-6.205993651,106.5337987
28310,-6.205986835,106.533754
28315,-6.205980046,106.5337093
28320,-6.205973276,106.5336647
28325,-6.205966506,106.53362
28330,-6.205959889,106.5335753
28335,-6.205953263,106.5335306
28340,-6.20594671,106.5334859
28345,-6.205940229,106.5334412
28350,-6.205933748,106.5333965
28355,-6.205927511,106.5333517
28360,-6.205921283,106.533307
28365,-6.20591511,106.5332622
28370,-6.205909018,106.5332174
28375,-6.205902917,106.5331727
28380,-6.20589687,106.5331279
28385,-6.205890823,106.5330831
28390,-6.205884795,106.5330384
28395,-6.205878793,106.5329936
28400,-6.205872792,106.5329488
28405,-6.205866862,106.532904
28410,-6.205860942,106.5328592
28415,-6.205855122,106.5328144
28420,-6.205849401,106.5327696
28425,-6.205843688,106.5327248
28430,-6.205837976,106.5326799
28435,-6.205832255,106.5326351
28440,-6.205826561,106.5325903
28445,-6.205820876,106.5325455
28450,-6.205815191,106.5325007
28455,-6.205809642,106.5324558
28460,-6.205804102,106.532411
28465,-6.205798652,106.5323661
28470,-6.205793284,106.5323213
28475,-6.205787924,106.5322764
28480,-6.205782619,106.5322315
28485,-6.205777323,106.5321867
28490,-6.205772145,106.5321418
28495,-6.205767093,106.5320969
28500,-6.205762041,106.532052
28505,-6.20575699,106.5320071
28510,-6.205751947,106.5319622
28515,-6.205746949,106.5319173
28520,-6.205742006,106.5318724
28525,-6.205737063,106.5318275
28530,-6.205732291,106.5317825
28535,-6.205727511,106.5317376
28540,-6.205722794,106.5316927
28545,-6.205718149,106.5316477
28550,-6.205713495,106.5316028
28555,-6.205709004,106.5315578
28560,-6.205704504,106.5315129
28565,-6.205700041,106.5314679
28570,-6.205695595,106.531423
28575,-6.205691158,106.531378
28580,-6.205686839,106.531333
28585,-6.20568252,106.5312881
28590,-6.205678246,106.5312431
28595,-6.205674017,106.5311981
28600,-6.205669789,106.5311531
28605,-6.205665678,106.5311081
28610,-6.205661575,106.5310631
28615,-6.205657537,106.5310181
28620,-6.205653579,106.5309731
28625,-6.205649622,106.5309281
28630,-6.205645764,106.5308831
28635,-6.205641906,106.5308381
28640,-6.205638094,106.5307931
28645,-6.205634317,106.530748
28650,-6.205630541,106.530703
28655,-6.205626954,106.530658
28660,-6.205623377,106.5306129
28665,-6.205619881,106.5305679
28670,-6.205616475,106.5305228
28675,-6.20561307,106.5304778
28680,-6.205609809,106.5304327
28685,-6.205606557,106.5303877
28690,-6.205603341,106.5303426
28695,-6.205600162,106.5302975
28700,-6.205596991,106.5302524
28705,-6.205593929,106.5302074
28710,-6.205590858,106.5301623
28715,-6.205587805,106.5301172
28720,-6.205584752,106.5300721
28725,-6.205581708,106.5300271
28730,-6.205578791,106.529982
28735,-6.205575883,106.5299369
28740,-6.205573129,106.5298918
28745,-6.205570528,106.5298467
28750,-6.205567936,106.5298016
28755,-6.205565462,106.5297565
28760,-6.205562988,106.5297114
28765,-6.205560559,106.5296662
28770,-6.205558157,106.5296211
28775,-6.205555756,106.529576
28780,-6.205553417,106.5295309
28785,-6.20555107,106.5294858
28790,-6.205548759,106.5294406
28795,-6.205546483,106.5293955
28800,-6.205544208,106.5293504
28805,-6.205541942,106.5293053
28810,-6.205539676,106.5292601
28815,-6.205537446,106.529215
28820,-6.205535252,106.5291699
28825,-6.205533059,106.5291248
28830,-6.205531109,106.5290796
28835,-6.20552916,106.5290345
28840,-6.205527246,106.5289893
28845,-6.205525369,106.5289442
28850,-6.205523501,106.5288991
28855,-6.205521642,106.5288539
28860,-6.205519782,106.5288088
28865,-6.205517932,106.5287636
28870,-6.205516082,106.5287185
28875,-6.205514241,106.5286733
28880,-6.205512608,106.5286282
28885,-6.205510984,106.528583
28890,-6.205509423,106.5285379
28895,-6.205507944,106.5284927
28900,-6.205506465,106.5284476
28905,-6.205505049,106.5284024
28910,-6.205503624,106.5283573
28915,-6.20550228,106.5283121
28920,-6.205501027,106.5282669
28925,-6.205499774,106.5282218
28930,-6.205498538,106.5281766
28935,-6.205497303,106.5281314
28940,-6.20549614,106.5280863
28945,-6.205495059,106.5280411
28950,-6.205493977,106.5279959
28955,-6.205492941,106.5279508
28960,-6.205491914,106.5279056
28965,-6.205490905,106.5278604
28970,-6.205489914,106.5278153
28975,-6.205488923,106.5277701
28980,-6.205488104,106.5277249
28985,-6.205487276,106.5276798
28990,-6.205486502,106.5276346
28995,-6.205485791,106.5275894
29000,-6.205485071,106.5275442
29005,-6.205484514,106.527499
29010,-6.205483957,106.5274539
29015,-6.205483373,106.5274087
29020,-6.205482771,106.5273635
29025,-6.205482169,106.5273183
29030,-6.205481567,106.5272732
29035,-6.205480964,106.527228
29040,-6.205480335,106.5271828
29045,-6.205479661,106.5271376
29050,-6.205478995,106.5270925
29055,-6.205478339,106.5270473
29060,-6.205477682,106.5270021
29065,-6.205477026,106.5269569
29070,-6.20547636,106.5269118
29075,-6.205475704,106.5268666
29080,-6.205475129,106.5268214
29085,-6.205474544,106.5267762
29090,-6.205473978,106.526731
29095,-6.205473421,106.5266859
29100,-6.205472864,106.5266407
29105,-6.205472289,106.5265955
29110,-6.205471714,106.5265503
29115,-6.20547113,106.5265052
29120,-6.205470519,106.52646
29125,-6.205469907,106.5264148
29130,-6.205469296,106.5263696
29135,-6.205468685,106.5263245
29140,-6.20546801,106.5262793
29145,-6.205467254,106.5262341
29150,-6.205466507,106.5261889
29155,-6.205465724,106.5261438
29160,-6.20546495,106.5260986
29165,-6.205464212,106.5260534
29170,-6.205463528,106.5260082
29175,-6.205462835,106.5259631
29180,-6.205462215,106.5259179
29185,-6.205461604,106.5258727
29190,-6.205460992,106.5258275
29195,-6.205460372,106.5257823
29200,-6.205459761,106.5257372
29205,-6.205459149,106.525692
29210,-6.205458529,106.5256468
29215,-6.205457917,106.5256016
29220,-6.205457306,106.5255565
29225,-6.205456686,106.5255113
29230,-6.205456074,106.5254661
29235,-6.205455454,106.5254209
29240,-6.205454842,106.5253758
29245,-6.205454231,106.5253306
29250,-6.205453611,106.5252854
29255,-6.205452999,106.5252402
29260,-6.205452388,106.5251951
29265,-6.205451767,106.5251499
29270,-6.205451156,106.5251047
29275,-6.205450535,106.5250595
29280,-6.205449924,106.5250143
29285,-6.205449313,106.5249692
29290,-6.205448692,106.524924
29295,-6.205448081,106.5248788
29300,-6.205447469,106.5248336
29305,-6.205446849,106.5247885
29310,-6.205446237,106.5247433
29315,-6.205445626,106.5246981
29320,-6.205445005,106.5246529
29325,-6.205444394,106.5246078
29330,-6.205443773,106.5245626
29335,-6.205443162,106.5245174
29340,-6.20544255,106.5244722
29345,-6.20544193,106.524427
29350,-6.205441318,106.5243819
29355,-6.205440707,106.5243367
29360,-6.205440086,106.5242915
29365,-6.205439475,106.5242463
29370,-6.205438863,106.5242012
29375,-6.205438243,106.524156
29380,-6.205437631,106.5241108
29385,-6.205437011,106.5240656
29390,-6.205436399,106.5240205
29395,-6.205435788,106.5239753
29400,-6.205435167,106.5239301
29405,-6.205434556,106.5238849
29410,-6.205433944,106.5238398
29415,-6.205433324,106.5237946
29420,-6.205432712,106.5237494
29425,-6.205432091,106.5237042
29430,-6.20543148,106.523659
29435,-6.205430868,106.5236139
29440,-6.205430248,106.5235687
29445,-6.205429636,106.5235235
29450,-6.205429025,106.5234783
29455,-6.205428404,106.5234332
29460,-6.205427793,106.523388
29465,-6.205427181,106.5233428
29470,-6.20542656,106.5232976
29475,-6.205425949,106.5232525
29480,-6.205425328,106.5232073
29485,-6.205424717,106.5231621
29490,-6.205424105,106.5231169
29495,-6.205423484,106.5230717
29500,-6.205422873,106.5230266
29505,-6.205422261,106.5229814
29510,-6.20542164,106.5229362
29515,-6.205421029,106.522891
29520,-6.205420417,106.5228459
29525,-6.205419797,106.5228007
29530,-6.205419185,106.5227555
29535,-6.205418564,106.5227103
29540,-6.205417953,106.5226652
29545,-6.205417341,106.52262
29550,-6.20541672,106.5225748
29555,-6.205416109,106.5225296
29560,-6.205415497,106.5224844
29565,-6.205414922,106.5224393
29570,-6.205414391,106.5223941
29575,-6.205413861,106.5223489
29580,-6.205413358,106.5223037
29585,-6.205412855,106.5222586
29590,-6.205412352,106.5222134
29595,-6.205411849,106.5221682
29600,-6.205411345,106.522123
29605,-6.205410851,106.5220778
29610,-6.205410348,106.5220327
29615,-6.205409881,106.5219875
29620,-6.20540945,106.5219423
29625,-6.205409019,106.5218971
29630,-6.20540848,106.521852
29635,-6.205407932,106.5218068
29640,-6.205407374,106.5217616
29645,-6.205406799,106.5217164
29650,-6.205406232,106.5216712
29655,-6.205405621,106.5216261
29660,-6.205405009,106.5215809
29665,-6.205404397,106.5215357
29670,-6.205403785,106.5214905
29675,-6.205403174,106.5214454
29680,-6.205402562,106.5214002
29685,-6.20540195,106.521355
29690,-6.205401338,106.5213098
29695,-6.205400727,106.5212647
29700,-6.205400115,106.5212195
29705,-6.205399449,106.5211743
29710,-6.205398783,106.5211291
29715,-6.205398108,106.5210839
29720,-6.205397406,106.5210388
29725,-6.205396703,106.5209936
29730,-6.205395784,106.5209484
29735,-6.205394856,106.5209033
29740,-6.205393873,106.5208581
29745,-6.205392846,106.5208129
29750,-6.205391818,106.5207677
29755,-6.205390745,106.5207226
29760,-6.205389681,106.5206774
29765,-6.205388562,106.5206322
29770,-6.20538739,106.5205871
29775,-6.205386226,106.5205419
29780,-6.205385018,106.5204967
29785,-6.205383809,106.5204516
29790,-6.205382591,106.5204064
29795,-6.205381356,106.5203613
29800,-6.20538012,106.5203161
29805,-6.205378884,106.5202709
29810,-6.205377648,106.5202258
29815,-6.205376376,106.5201806
29820,-6.205375086,106.5201354
29825,-6.205373796,106.5200903
29830,-6.20537237,106.5200451
29835,-6.205370944,106.52
29840,-6.205369491,106.5199548
29845,-6.205368002,106.5199096
29850,-6.205366522,106.5198645
29855,-6.205364933,106.5198193
29860,-6.205363336,106.5197742
29865,-6.205361684,106.519729
29870,-6.205359969,106.5196839
29875,-6.205358253,106.5196387
29880,-6.205356502,106.5195936
29885,-6.205354751,106.5195484
29890,-6.205352999,106.5195033
29895,-6.20535123,106.5194581
29900,-6.205349469,106.519413
29905,-6.205347727,106.5193678
29910,-6.205345993,106.5193227
29915,-6.205344179,106.5192776
29920,-6.205342283,106.5192324
29925,-6.205340386,106.5191873
29930,-6.20533849,106.5191421
29935,-6.205336585,106.519097
29940,-6.205334598,106.5190519
29945,-6.205332512,106.5190067
29950,-6.205330426,106.5189616
29955,-6.205328024,106.5189165
29960,-6.205325612,106.5188714
29965,-6.205323055,106.5188262
29970,-6.205320354,106.5187811
29975,-6.205317644,106.518736
29980,-6.205314663,106.518691
29985,-6.205311663,106.5186459
29990,-6.205308564,106.5186008
29995,-6.205305356,106.5185557
30000,-6.205302139,106.5185107
30005,-6.205298805,106.5184656
30010,-6.205295471,106.5184206
30015,-6.205292073,106.5183755
30020,-6.205288621,106.5183305
30025,-6.20528516,106.5182854
30030,-6.205281654,106.5182404
30035,-6.205278139,106.5181953
30040,-6.205274597,106.5181503
30045,-6.205271027,106.5181052
30050,-6.205267448,106.5180602
30055,-6.205263834,106.5180152
30060,-6.205260228,106.5179701
30065,-6.205256559,106.5179251
30070,-6.205252845,106.5178801
30075,-6.205249121,106.517835
30080,-6.205245326,106.51779
30085,-6.20524153,106.517745
30090,-6.205237707,106.5177
30095,-6.205233857,106.517655
30100,-6.205230016,106.5176099
30105,-6.205226166,106.5175649
30110,-6.205222316,106.5175199
30115,-6.205218439,106.5174749
30120,-6.205214508,106.5174299
30125,-6.205210586,106.5173849
30130,-6.205206482,106.5173399
30135,-6.20520237,106.5172949
30140,-6.205198203,106.5172499
30145,-6.205193983,106.5172049
30150,-6.205189753,106.5171599
30155,-6.205185369,106.517115
30160,-6.205180985,106.51707
30165,-6.205176529,106.517025
30170,-6.20517201,106.5169801
30175,-6.20516749,106.5169351
30180,-6.20516289,106.5168902
30185,-6.205158298,106.5168452
30190,-6.205153625,106.5168003
30195,-6.205148879,106.5167554
30200,-6.205144134,106.5167104
30205,-6.205139343,106.5166655
30210,-6.205134552,106.5166206
30215,-6.205129698,106.5165756
30220,-6.205124771,106.5165307
30225,-6.205119836,106.5164858
30230,-6.205114774,106.5164409
30235,-6.205109711,106.516396
30240,-6.20510455,106.5163511
30245,-6.205099307,106.5163063
30250,-6.205094063,106.5162614
30255,-6.205088712,106.5162165
30260,-6.20508336,106.5161717
30265,-6.205077945,106.5161268
30270,-6.205072476,106.516082
30275,-6.205066997,106.5160371
30280,-6.20506141,106.5159923
30285,-6.205055815,106.5159474
30290,-6.2050502,106.5159026
30295,-6.205044559,106.5158578
30300,-6.205038918,106.515813
30305,-6.205033223,106.5157681
30310,-6.205027527,106.5157233
30315,-6.205021786,106.5156785
30320,-6.205016,106.5156337
30325,-6.205010205,106.5155889
30330,-6.205004347,106.5155441
30335,-6.204998489,106.5154993
30340,-6.204992549,106.5154545
30345,-6.204986537,106.5154097
30350,-6.204980525,106.5153649
30355,-6.204974422,106.5153202
30360,-6.204968319,106.5152754
30365,-6.204962135,106.5152306
30370,-6.20495587,106.5151859
30375,-6.204949604,106.5151411
30380,-6.204943203,106.5150964
30385,-6.204936802,106.5150517
30390,-6.204930319,106.515007
30395,-6.204923746,106.5149623
30400,-6.204917173,106.5149176
30405,-6.204910555,106.5148729
30410,-6.204903946,106.5148282
30415,-6.204897237,106.5147835
30420,-6.204890446,106.5147388
30425,-6.204883665,106.5146942
30430,-6.204876776,106.5146495
30435,-6.204869895,106.5146049
30440,-6.204862969,106.5145602
30445,-6.204855989,106.5145156
30450,-6.204849017,106.5144709
30455,-6.20484191,106.5144263
